user_id,username,full_name,department,role,location,hostname,device_id,status,hire_date,termination_date,manager_username,failed_login_count,successful_login_count,mfa_failure_count,average_iam_risk,maximum_iam_risk,total_iam_events,total_firewall_events,firewall_deny_count,firewall_threat_count,total_bytes_sent,total_bytes_received,total_endpoint_alerts,critical_endpoint_alerts,high_endpoint_alerts,invalid_resolution_alerts,hostname_endpoint_alerts,authentication_risk,network_risk,endpoint_risk,iam_risk_contribution,zero_trust_risk_score,risk_level,zero_trust_action,insider_threat_indicator,signal_failed_login,signal_mfa_failure,signal_high_iam_risk,signal_firewall_deny,signal_firewall_threat,signal_endpoint_alert,signal_critical_endpoint,signal_high_endpoint,signal_extreme_iam_risk,insider_threat_score,insider_risk_level,recommended_action,security_signal_count,threat_confidence,threat_classification,threat_explanation,priority
EMP10692,nitara_shukla26,Nitara Shukla,Sales,Consultant,remote,VDR-10692,DEV 99071,Live,,,manager452,0.0,4.0,0.0,38.25,83.0,4.0,9.0,2.0,0.0,91483444.0,165324481.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,12.0,19.125,37.12,MEDIUM,VERIFY,0,0,0,0,0,0,1,0,0,0,26.65,LOW,ALLOW,1,LOW,NORMAL,6 endpoint alerts,4
EMP12322,ekavir_seshadri85,Ekavir Seshadri,IT,Analyst,Head_Office,LPT-12322.CORP.LOCAL,DEV73418,D,2021-07-07T14:10:05,2022-01-27T18:03:12,manager427,1.0,4.0,1.0,28.2,71.0,5.0,1.0,0.0,0.0,36856679.0,0.0,4.0,0.0,0.0,0.0,1.0,12.0,0.0,8.0,14.1,34.1,MEDIUM,VERIFY,0,0,0,0,0,0,1,0,0,0,26.64,LOW,ALLOW,1,LOW,NORMAL,4 endpoint alerts,4
EMP11378,chasmum.sachdeva79,Chasmum Sachdeva,Compliance,Specialist,,VDR-11378,DEV55705,Active,2025-08-03T01:04:07,,unknown,0.0,9.0,0.0,38.11111111111112,80.0,9.0,5.0,1.0,1.0,48112289.0,51652404.0,3.0,0.0,0.0,1.0,3.0,0.0,13.0,6.0,19.05555555555556,38.06,MEDIUM,VERIFY,0,0,0,0,0,1,1,0,0,0,26.62,LOW,ALLOW,2,MEDIUM,NORMAL,1 firewall threat events + 3 endpoint alerts,4
EMP10915,daksh.chaudhry59,Daksh Chaudhry,Customer Support,Consultant,HEAD OFFICE,WS-10915,DEV 29082,Active,02-07-2026 02:03:10 PM,,unknown,2.0,3.0,2.0,17.4,62.0,5.0,4.0,1.0,0.0,31292790.0,40196428.0,1.0,0.0,0.0,0.0,1.0,24.0,3.0,2.0,8.7,37.7,MEDIUM,VERIFY,0,0,1,0,0,0,1,0,0,0,26.48,LOW,ALLOW,2,MEDIUM,NORMAL,2 MFA failures + 1 endpoint alerts,4
EMP10376,bhanumati.chandran62,Bhanumati Chandran,IT Support,Manager,REMOTE,WS-10376,DEV27987,Active,2025-06-19 15:38:43,,,2.0,5.0,1.0,32.285714285714285,86.0,7.0,8.0,2.0,0.0,67355725.0,186037429.0,1.0,0.0,0.0,0.0,0.0,17.0,6.0,2.0,16.142857142857142,41.14,MEDIUM,VERIFY,0,0,0,0,0,0,1,0,0,0,26.46,LOW,ALLOW,1,LOW,NORMAL,1 endpoint alerts,4
EMP11144,lohit.sandhu68,Lohit Sandhu,Customer Support,Analyst,Branch Office,VDR-11144.CORP.LOCAL,DEV45933,Active,04-Feb-2021 14:02:01,,MANAGER679,2.0,5.0,1.0,42.142857142857146,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,21.071428571428573,38.07,MEDIUM,VERIFY,0,0,0,0,0,0,0,0,0,1,26.43,LOW,ALLOW,1,LOW,NORMAL,maximum IAM risk 100/100,4
EMP12236,faris.garde11,Faris Garde,Sales,Manager,Head_Office,WS-12236,DEV-53553,Working,28/12/2022 23:44,,,1.0,0.0,1.0,47.0,84.0,2.0,8.0,1.0,0.0,126523526.0,194293100.0,2.0,0.0,0.0,1.0,2.0,12.0,3.0,4.0,23.5,42.5,MEDIUM,VERIFY,0,0,0,0,0,0,1,0,0,0,26.4,LOW,ALLOW,1,LOW,NORMAL,2 endpoint alerts,4
EMP11997,zayan.sidhu78,Zayan Sidhu,Human Resources,Consultant,,WS-11997,DEV 63449,Active,2025-05-09 21:41:55,,manager992,1.0,0.0,1.0,42.0,42.0,1.0,9.0,0.0,0.0,75906974.0,89105698.0,3.0,0.0,0.0,0.0,3.0,12.0,0.0,6.0,21.0,39.0,MEDIUM,VERIFY,0,0,0,0,0,0,1,0,0,0,26.4,LOW,ALLOW,1,LOW,NORMAL,3 endpoint alerts,4
EMP12708,pooja.kunda23,Pooja Kunda,Sales,Administrator,,LPT-12708.CORP.LOCAL,DEV 68286,Blocked,1754745103,11-04-2025 03:03:59 AM,manager310,1.0,2.0,1.0,62.0,98.0,3.0,2.0,0.0,0.0,48110239.0,22821397.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,31.0,43.0,MEDIUM,VERIFY,0,0,0,0,0,0,0,0,0,1,26.4,LOW,ALLOW,1,LOW,NORMAL,maximum IAM risk 98/100,4
EMP10263,tanish.issac29,Tanish Issac,Brand,Executive,work from home,,DEV-17552,Enabled,2023-07-18 01:04:38,not available,MANAGER237,2.0,3.0,1.0,36.833333333333336,76.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,4.0,18.416666666666668,39.42,MEDIUM,VERIFY,0,0,0,0,0,0,1,0,0,0,26.37,LOW,ALLOW,1,LOW,NORMAL,2 endpoint alerts,4
EMP12712,dayita.char97,Dayita Char,IT Support,Director,Work_From_Home,VDR-12712,DEV 37319,Disabled,02-20-2025 07:42:56 PM,20/06/2026 05:52,,1.0,4.0,1.0,31.8,65.0,5.0,7.0,1.0,0.0,27299370.0,89445775.0,3.0,0.0,0.0,0.0,3.0,12.0,3.0,6.0,15.9,36.9,MEDIUM,VERIFY,0,0,0,0,0,0,1,0,0,0,26.36,LOW,ALLOW,1,LOW,NORMAL,3 endpoint alerts,4
EMP12042,nikita.gala74,Nikita Gala,Human Resources,Manager,Data Center,VDR-12042,,Working,2021-09-10T17:32:15,not available,manager821,0.0,3.0,0.0,31.666666666666668,50.0,3.0,7.0,1.0,0.0,133444257.0,122758654.0,2.0,1.0,0.0,1.0,2.0,0.0,3.0,19.0,15.833333333333334,37.83,MEDIUM,VERIFY,0,0,0,0,0,0,1,1,0,0,26.33,LOW,ALLOW,2,MEDIUM,NORMAL,2 endpoint alerts + 1 critical endpoint alerts,4
EMP10715,forum.vyas33,Forum Vyas,Procurement,Director,DATA CENTER,VDR-10715.CORP.LOCAL,DEV-41692,Active,2025-01-03 02:27:52,not available,unknown,1.0,5.0,1.0,46.42857142857143,100.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,23.214285714285715,37.21,MEDIUM,VERIFY,0,0,0,0,0,0,1,0,0,1,26.29,LOW,ALLOW,2,MEDIUM,NORMAL,1 endpoint alerts + maximum IAM risk 100/100,4
EMP11319,yuvraj.ram10,Yuvraj Ram,Supply Chain,Specialist,,LPT-11319,DEV55330,On Leave,1689570421,,  manager727  ,2.0,3.0,1.0,51.2,76.0,5.0,4.0,0.0,0.0,83337656.0,47760435.0,1.0,0.0,0.0,0.0,1.0,17.0,0.0,2.0,25.6,44.6,MEDIUM,VERIFY,0,0,0,0,0,0,1,0,0,0,26.24,LOW,ALLOW,1,LOW,NORMAL,1 endpoint alerts,4
EMP11633,nakul.sodhi53,Nakul Sodhi,IT,Director,Work_From_Home,WS-11633,DEV59431,Live,2021/08/11,,unknown,0.0,4.0,2.0,21.2,63.0,5.0,8.0,2.0,1.0,116744013.0,168912728.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,0.0,10.6,40.6,MEDIUM,VERIFY,0,0,1,0,0,1,0,0,0,0,26.24,LOW,ALLOW,2,MEDIUM,NORMAL,2 MFA failures + 1 firewall threat events,4
EMP11549,nidhi.chada17,Nidhi Chada,Customer Support,Executive,branch office,VDR-11549.CORP.LOCAL,,A,09/07/2020 02:01,,manager314,1.0,5.0,1.0,26.0,62.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,12.0,0.0,8.0,13.0,33.0,MEDIUM,VERIFY,0,0,0,0,0,0,1,0,0,0,26.2,LOW,ALLOW,1,LOW,NORMAL,4 endpoint alerts,4
EMP12310,zashil.chaudhari74,Zashil Chaudhari,Operations,Specialist,,VDR-12310,DEV 21473,Deactivated,07-29-2021 09:47:57 PM,2026/08/24,MANAGER905,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,85458440.0,43637478.0,4.0,1.0,0.0,0.0,4.0,0.0,3.0,23.0,0.0,26.0,LOW,ALLOW,0,0,0,0,0,0,1,1,0,0,26.0,LOW,ALLOW,2,MEDIUM,NORMAL,4 endpoint alerts + 1 critical endpoint alerts,4
EMP10205,ekapad.chacko29,Ekapad Chacko,Operations,Officer,Remote,LPT-10205,DEV42847,Live,1725702167,,,0.0,4.0,2.0,45.0,97.0,5.0,7.0,1.0,0.0,121338568.0,135879033.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,22.5,39.5,MEDIUM,VERIFY,0,0,1,0,0,0,0,0,0,1,26.0,LOW,ALLOW,2,MEDIUM,NORMAL,2 MFA failures + maximum IAM risk 97/100,4
EMP10964,bahadurjit.ramanathan73,Bahadurjit Ramanathan,Sales,Officer,Regional_Office,WS-10964,,Deactivated,2020-03-12 19:45:56,,  manager645  ,1.0,4.0,0.0,44.8,89.0,5.0,6.0,1.0,1.0,89329998.0,66314337.0,1.0,0.0,0.0,0.0,1.0,5.0,13.0,2.0,22.4,42.4,MEDIUM,VERIFY,0,0,0,0,0,1,1,0,0,0,25.96,LOW,ALLOW,2,MEDIUM,NORMAL,1 firewall threat events + 1 endpoint alerts,4
EMP11189,kai.chhabra30,Kai Chhabra,Sales,Executive,Work From Home,VDR-11189,DEV-31108,On Leave,07/04/2024 11:29,not available,manager846,0.0,3.0,0.0,54.66666666666666,100.0,3.0,10.0,1.0,1.0,97542823.0,136511572.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,27.33333333333333,40.33,MEDIUM,VERIFY,0,0,0,0,0,1,0,0,0,1,25.93,LOW,ALLOW,2,MEDIUM,NORMAL,1 firewall threat events + maximum IAM risk 100/100,4
EMP10363,chatura.krishnan67,Chatura Krishnan,Legal,Consultant,,VDR-10363,DEV21128,Active,04-19-2024 07:25:32 AM,,manager939,0.0,5.0,0.0,79.6,100.0,5.0,9.0,1.0,0.0,80468937.0,43214940.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,39.8,44.8,MEDIUM,VERIFY,0,0,0,1,0,0,1,0,0,1,25.92,LOW,ALLOW,3,MEDIUM,NORMAL,average IAM risk 80/100 + 1 endpoint alerts + maximum IAM risk 100/100,4
EMP10790,janani.barad1,Janani Barad,Accounts,Administrator,remote,VDR-10790.CORP.LOCAL,DEV93435,A,2025-07-24T07:49:43,,  manager394  ,0.0,2.0,2.0,34.5,49.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,0.0,6.0,17.25,37.25,MEDIUM,VERIFY,0,0,1,0,0,0,1,0,0,0,25.9,LOW,ALLOW,2,MEDIUM,NORMAL,2 MFA failures + 3 endpoint alerts,4
EMP10919,udyati_dugar83,Udyati Dugar,Sales,Officer,Warehouse,VDR-10919,,Working,12-08-2022 03:45:05 PM,,,2.0,4.0,1.0,34.166666666666664,65.0,6.0,4.0,0.0,0.0,97080383.0,43361163.0,2.0,0.0,0.0,0.0,1.0,17.0,0.0,4.0,17.083333333333332,38.08,MEDIUM,VERIFY,0,0,0,0,0,0,1,0,0,0,25.83,LOW,ALLOW,1,LOW,NORMAL,2 endpoint alerts,4
EMP11848,dev.nath83,Dev Nath,Customer Support,Specialist,,VDR-11848,DEV37495,Left,2025-07-31 16:27:05,2025/11/30,manager453,1.0,2.0,1.0,59.0,69.0,3.0,4.0,1.0,0.0,53454899.0,102236988.0,1.0,0.0,0.0,0.0,1.0,12.0,3.0,2.0,29.5,46.5,MEDIUM,VERIFY,0,0,0,0,0,0,1,0,0,0,25.8,LOW,ALLOW,1,LOW,NORMAL,1 endpoint alerts,4
EMP11035,umang.dugal86,Umang Dugal,Research and Development,Manager,REMOTE,LPT-11035,DEV89761,Left,26-Oct-2023 17:16:20,17/07/2026,MANAGER615,1.0,7.0,0.0,53.125,100.0,8.0,4.0,0.0,0.0,70183535.0,46259175.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,4.0,26.5625,35.56,MEDIUM,VERIFY,0,0,0,0,0,0,1,0,0,1,25.62,LOW,ALLOW,2,MEDIUM,NORMAL,2 endpoint alerts + maximum IAM risk 100/100,4
EMP12269,eesha_pant59,Eesha Pant,Operations,Specialist,,VDR-12269,DEV69132,Live,23-Oct-2024 05:43:10,,unknown,2.0,3.0,0.0,43.0,80.0,5.0,6.0,3.0,0.0,92394051.0,114769576.0,1.0,0.0,0.0,1.0,1.0,10.0,9.0,2.0,21.5,42.5,MEDIUM,VERIFY,0,0,0,0,0,0,1,0,0,0,25.6,LOW,ALLOW,1,LOW,NORMAL,1 endpoint alerts,4
EMP11983,timothy.korpal25,Timothy Korpal,Human Resources,Executive,WORK FROM HOME,LPT-11983,DEV 48591,Deactivated,28/08/2023 13:46,2026-01-14T06:26:50,unknown,0.0,4.0,1.0,67.6,100.0,5.0,6.0,1.0,0.0,32878397.0,76871805.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,33.8,43.8,MEDIUM,VERIFY,0,0,0,0,0,0,0,0,0,1,25.52,LOW,ALLOW,1,LOW,NORMAL,maximum IAM risk 100/100,4
EMP11377,yutika.sheth56,Yutika Sheth,Human Resources,Trainee,Warehouse,VDR-11377,,Working,,,manager369,1.0,3.0,1.0,32.5,61.0,4.0,9.0,2.0,0.0,168427173.0,155206980.0,2.0,0.0,0.0,0.0,2.0,12.0,6.0,4.0,16.25,38.25,MEDIUM,VERIFY,0,0,0,0,0,0,1,0,0,0,25.5,LOW,ALLOW,1,LOW,NORMAL,2 endpoint alerts,4
EMP10796,veer.singh70,Veer Singh,Operations,Consultant,work from home,VDR-10796,,Enabled,08/12/2025 12:13,,manager198,1.0,3.0,1.0,32.5,73.0,6.0,14.0,2.0,0.0,99738018.0,217136496.0,2.0,0.0,0.0,1.0,1.0,12.0,6.0,4.0,16.25,38.25,MEDIUM,VERIFY,0,0,0,0,0,0,1,0,0,0,25.5,LOW,ALLOW,1,LOW,NORMAL,2 endpoint alerts,4
EMP12404,ekiya.chakraborty63,Ekiya Chakraborty,Marketing,Analyst,Work From Home,VDR-12404,,Active,,not available,manager734,0.0,1.0,0.0,47.0,47.0,1.0,10.0,1.0,1.0,127587441.0,122899964.0,2.0,0.0,0.0,0.0,2.0,0.0,13.0,4.0,23.5,40.5,MEDIUM,VERIFY,0,0,0,0,0,1,1,0,0,0,25.4,LOW,ALLOW,2,MEDIUM,NORMAL,1 firewall threat events + 2 endpoint alerts,4
EMP11066,ekansh.bawa43,Ekansh Bawa,Human Resources,Analyst,DATA CENTER,VDR-11066,,Active,2021/03/07,not available,manager225,1.0,3.0,0.0,51.8,81.0,5.0,16.0,4.0,0.0,247766304.0,217854037.0,1.0,0.0,0.0,0.0,1.0,5.0,12.0,2.0,25.9,44.9,MEDIUM,VERIFY,0,0,0,0,0,0,1,0,0,0,25.36,LOW,ALLOW,1,LOW,NORMAL,1 endpoint alerts,4
EMP10589,yochana.patil46,Yochana Patil,Accounts,Officer,Work From Home,LPT-10589,DEV 26492,A,,not available,unknown,0.0,7.0,2.0,36.42857142857143,100.0,7.0,4.0,0.0,0.0,36975547.0,72886950.0,1.0,0.0,0.0,0.0,1.0,14.0,0.0,2.0,18.214285714285715,34.21,MEDIUM,VERIFY,0,0,1,0,0,0,1,0,0,1,25.29,LOW,ALLOW,3,MEDIUM,NORMAL,2 MFA failures + 1 endpoint alerts + maximum IAM risk 100/100,4
EMP11361,inaya.sridhar38,Inaya Sridhar,Human Resources,Consultant,Work From Home,WS-11361,DEV-87526,Live,1606766568,,unknown,1.0,4.0,1.0,36.4,61.0,5.0,6.0,0.0,0.0,107692563.0,29868486.0,3.0,0.0,0.0,0.0,3.0,12.0,0.0,6.0,18.2,36.2,MEDIUM,VERIFY,0,0,0,0,0,0,1,0,0,0,25.28,LOW,ALLOW,1,LOW,NORMAL,3 endpoint alerts,4
EMP12362,kamala.nazareth82,Kamala Nazareth,Procurement,Consultant,Branch Office,VDR-12362,DEV 59827,Working,01-Oct-2021 16:10:14,,manager479,2.0,1.0,2.0,36.0,81.0,3.0,4.0,0.0,0.0,119996254.0,81165875.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,18.0,42.0,MEDIUM,VERIFY,0,0,1,0,0,0,0,0,0,0,25.2,LOW,ALLOW,1,LOW,NORMAL,2 MFA failures,4
EMP10430,dhruv.bose40,Dhruv Bose,Compliance,Consultant,REMOTE,WS-10430,DEV 86751,Live,1609453523,not available,  manager987  ,0.0,1.0,0.0,81.0,81.0,1.0,6.0,0.0,0.0,33186674.0,57531649.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,40.5,46.5,MEDIUM,VERIFY,0,0,0,1,0,0,1,0,0,0,25.2,LOW,ALLOW,2,MEDIUM,NORMAL,average IAM risk 81/100 + 3 endpoint alerts,4
EMP10084,pavani.mitter20,Pavani Mitter,Accounts,Specialist,,LPT-10084,,Enabled,,,manager710,0.0,1.0,0.0,41.0,41.0,1.0,8.0,1.0,0.0,127697326.0,148832039.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,17.0,20.5,40.5,MEDIUM,VERIFY,0,0,0,0,0,0,1,1,0,0,25.2,LOW,ALLOW,2,MEDIUM,NORMAL,1 endpoint alerts + 1 critical endpoint alerts,4
EMP12208,sarthak_zacharia39,Sarthak Zacharia,Human Resources,Manager,REGIONAL OFFICE,LPT-12208,DEV46987,Working,1697833071,not available,manager202,0.0,4.0,0.0,45.75,100.0,4.0,7.0,1.0,0.0,146029508.0,119666053.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,22.875,31.88,MEDIUM,VERIFY,0,0,0,0,0,0,1,0,0,1,25.15,LOW,ALLOW,2,MEDIUM,NORMAL,3 endpoint alerts + maximum IAM risk 100/100,4
EMP12718,vrishti.dewan18,Vrishti Dewan,Compliance,Officer,warehouse,LPT-12718,DEV-46814,Working,2021-06-21 08:34:45,,manager544,1.0,0.0,1.0,0.0,0.0,1.0,9.0,2.0,0.0,102216328.0,26512677.0,4.0,0.0,0.0,0.0,4.0,12.0,6.0,8.0,0.0,26.0,LOW,ALLOW,0,0,0,0,0,0,1,0,0,0,25.0,LOW,ALLOW,1,LOW,NORMAL,4 endpoint alerts,4
EMP12332,shravya.mand51,Shravya Mand,Human Resources,Consultant,Regional_Office,,DEV-39132,Exited,30-Sep-2024 12:03:44,1770118679,unknown,1.0,1.0,2.0,10.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,6.0,5.0,30.0,MEDIUM,VERIFY,0,0,1,0,0,0,1,0,0,0,25.0,LOW,ALLOW,2,MEDIUM,NORMAL,2 MFA failures + 3 endpoint alerts,4
EMP11960,finn.mall2,Finn Mall,Finance,Engineer,Work From Home,LPT-11960.CORP.LOCAL,DEV-13853,Live,1667652211,,,1.0,2.0,1.0,50.0,76.0,3.0,1.0,0.0,0.0,0.0,46495894.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,25.0,41.0,MEDIUM,VERIFY,0,0,0,0,0,0,1,0,0,0,25.0,LOW,ALLOW,1,LOW,NORMAL,2 endpoint alerts,4
EMP12910,noah.ray4,Noah Ray,Research and Development,Analyst,,WS-12910,DEV88117,Live,2021-01-02 22:09:42,,MANAGER700,0.0,3.0,0.0,60.0,88.0,3.0,8.0,1.0,1.0,106078796.0,78298313.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,30.0,45.0,MEDIUM,VERIFY,0,0,0,0,0,1,1,0,0,0,25.0,LOW,ALLOW,2,MEDIUM,NORMAL,1 firewall threat events + 1 endpoint alerts,4
EMP11457,noah.sood63,Noah Sood,Legal,Director,Work_From_Home,LPT-11457,,Active,2026/04/24,not available,manager718,2.0,0.0,2.0,20.0,58.0,3.0,6.0,0.0,0.0,42227493.0,28581522.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,2.0,10.0,36.0,MEDIUM,VERIFY,0,0,1,0,0,0,1,0,0,0,25.0,LOW,ALLOW,2,MEDIUM,NORMAL,2 MFA failures + 1 endpoint alerts,4
EMP11595,xalak.sathe12,Xalak Sathe,Human Resources,Specialist,REGIONAL OFFICE,WS-11595,,Active,22/11/2022,,manager506,0.0,4.0,1.0,25.0,74.0,5.0,5.0,2.0,1.0,85709103.0,51081146.0,1.0,0.0,0.0,0.0,0.0,7.0,16.0,2.0,12.5,37.5,MEDIUM,VERIFY,0,0,0,0,0,1,1,0,0,0,25.0,LOW,ALLOW,2,MEDIUM,NORMAL,1 firewall threat events + 1 endpoint alerts,4
EMP10164,kiaan.sharma57,Kiaan Sharma,Innovation,Officer,WAREHOUSE,VDR-10164,,Active,,not available,manager893,0.0,3.0,0.0,69.66666666666667,93.0,3.0,15.0,0.0,0.0,280916512.0,193931464.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,34.833333333333336,38.83,MEDIUM,VERIFY,0,0,0,0,0,0,1,0,0,1,24.93,LOW,ALLOW,2,MEDIUM,NORMAL,2 endpoint alerts + maximum IAM risk 93/100,4
EMP11924,chandani.palan99,Chandani Palan,IT,Engineer,data center,WS-11924,DEV59220,Enabled,15/12/2023,not available,,1.0,2.0,0.0,44.333333333333336,86.0,3.0,13.0,3.0,0.0,208282518.0,176267757.0,2.0,0.0,0.0,0.0,2.0,5.0,9.0,4.0,22.166666666666668,40.17,MEDIUM,VERIFY,0,0,0,0,0,0,1,0,0,0,24.87,LOW,ALLOW,1,LOW,NORMAL,2 endpoint alerts,4
EMP12441,varenya.gala92,Varenya Gala,Supply Chain,Executive,,VDR-12441,DEV-80852,Disabled,2026/03/21,,,1.0,2.0,1.0,44.333333333333336,87.0,3.0,6.0,2.0,0.0,54259359.0,75190170.0,1.0,0.0,0.0,0.0,1.0,12.0,6.0,2.0,22.166666666666668,42.17,MEDIUM,VERIFY,0,0,0,0,0,0,1,0,0,0,24.87,LOW,ALLOW,1,LOW,NORMAL,1 endpoint alerts,4
EMP11607,shivansh.chaudhry63,Shivansh Chaudhry,Legal,Executive,,LPT-11607,DEV 96743,Enabled,,,manager411,1.0,3.0,1.0,29.25,100.0,4.0,5.0,1.0,0.0,45512.0,82406947.0,1.0,0.0,0.0,0.0,1.0,12.0,3.0,2.0,14.625,31.62,MEDIUM,VERIFY,0,0,0,0,0,0,1,0,0,1,24.85,LOW,ALLOW,2,MEDIUM,NORMAL,1 endpoint alerts + maximum IAM risk 100/100,4
EMP12845,gaurika.tandon2,Gaurika Tandon,Research and Development,Consultant,work from home,WS-12845.CORP.LOCAL,DEV21023,Enabled,2022-04-14 21:53:12,,  manager229  ,0.0,2.0,0.0,33.666666666666664,67.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,20.0,16.833333333333332,36.83,MEDIUM,VERIFY,0,0,0,0,0,0,1,0,1,0,24.73,LOW,ALLOW,2,MEDIUM,NORMAL,2 endpoint alerts + 2 high-severity endpoint alerts,4
EMP12100,abdul.narain72,Abdul Narain,Research and Development,Administrator,HEAD OFFICE,LPT-12100,DEV88520,A,,,manager187,0.0,7.0,1.0,43.55555555555556,95.0,9.0,10.0,0.0,0.0,176865857.0,192324546.0,2.0,0.0,0.0,0.0,2.0,7.0,0.0,4.0,21.77777777777778,32.78,MEDIUM,VERIFY,0,0,0,0,0,0,1,0,0,1,24.71,LOW,ALLOW,2,MEDIUM,NORMAL,2 endpoint alerts + maximum IAM risk 95/100,4
EMP12668,manya.chaudry96,Manya Chaudry,Procurement,Consultant,head office,WS-12668,DEV10074,Active,23-Aug-2024 18:31:18,,manager935,0.0,2.0,0.0,32.75,70.0,4.0,2.0,0.0,0.0,16285864.0,49486810.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,19.0,16.375,35.38,MEDIUM,VERIFY,0,0,0,0,0,0,1,1,0,0,24.55,LOW,ALLOW,2,MEDIUM,NORMAL,2 endpoint alerts + 1 critical endpoint alerts,4
EMP11129,anay.barad50,Anay Barad,Finance,Manager,Head_Office,LPT-11129.CORP.LOCAL,DEV26531,Live,02/04/2024,,manager800,1.0,3.0,3.0,27.6,47.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,13.8,39.8,MEDIUM,VERIFY,0,0,1,0,0,0,0,0,0,0,24.52,LOW,ALLOW,1,LOW,NORMAL,3 MFA failures,4
EMP11833,janya.wagle29,Janya Wagle,Sales,Trainee,BRANCH OFFICE,LPT-11833,DEV 81068,Live,2023/07/06,,manager529,0.0,5.0,2.0,32.2,50.0,5.0,7.0,1.0,0.0,123813950.0,103644537.0,2.0,0.0,0.0,1.0,2.0,14.0,3.0,4.0,16.1,37.1,MEDIUM,VERIFY,0,0,1,0,0,0,1,0,0,0,24.44,LOW,ALLOW,2,MEDIUM,NORMAL,2 MFA failures + 2 endpoint alerts,4
EMP11477,odika.mann97,Odika Mann,Operations,Trainee,,WS-11477.CORP.LOCAL,DEV-13875,Live,2024-12-22 08:03:20,not available,MANAGER460,1.0,1.0,0.0,52.0,90.0,2.0,1.0,1.0,0.0,13.0,34.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,26.0,36.0,MEDIUM,VERIFY,0,0,0,0,0,0,1,0,0,1,24.4,LOW,ALLOW,2,MEDIUM,NORMAL,1 endpoint alerts + maximum IAM risk 90/100,4
EMP10447,tristan_nazareth15,Tristan Nazareth,Procurement,Trainee,Branch Office,LPT-10447,DEV77070,Enabled,2026/02/26,not available,MANAGER362,1.0,4.0,2.0,32.0,74.0,5.0,11.0,2.0,0.0,209666954.0,108818401.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,0.0,16.0,41.0,MEDIUM,VERIFY,0,0,1,0,0,0,0,0,0,0,24.4,LOW,ALLOW,1,LOW,NORMAL,2 MFA failures,4
EMP10740,devansh.raman6,Devansh Raman,Finance,Manager,Work_From_Home,VDR-10740,,Active,2021-05-05T02:57:56,not available,  manager598  ,0.0,3.0,0.0,21.666666666666668,44.0,3.0,8.0,1.0,0.0,86703894.0,146631558.0,4.0,0.0,1.0,1.0,4.0,0.0,3.0,16.0,10.833333333333334,29.83,LOW,ALLOW,0,0,0,0,0,0,1,0,1,0,24.33,LOW,ALLOW,2,MEDIUM,NORMAL,4 endpoint alerts + 1 high-severity endpoint alerts,4
EMP10406,vedhika.goda56,Vedhika Goda,Sales,Executive,Work From Home,VDR-10406,DEV-43801,Enabled,09/03/2026 00:43,,,1.0,3.0,2.0,41.5,81.0,4.0,11.0,1.0,0.0,128274837.0,69201522.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,20.75,42.75,MEDIUM,VERIFY,0,0,1,0,0,0,0,0,0,0,24.3,LOW,ALLOW,1,LOW,NORMAL,2 MFA failures,4
